 Major League Soccer, DC United, José Guillermo Ortiz, Costa Rica
 Major League Soccer, DC United, Nick DeLeon, United States
 Major League Soccer, DC United, Luciano Acosta, Argentina
 Major League Soccer, DC United, Jared Jeffrey, United States
 Major League Soccer, DC United, Alhaji Kamara, Sierra Leone
 Major League Soccer, DC United, Chris Odoi-Atsem, United States
 Major League Soccer, DC United, Kofi Opare, Ghana
 Major League Soccer, DC United, Chris Durkin, United States
 Major League Soccer, DC United, Rob Vincent, England
 Major League Soccer, DC United, Chris Rolfe, United States
 Major League Soccer, DC United, Marcelo Sarvas, Brazil
 Major League Soccer, DC United, Patrick Nyarko, Ghana
 Major League Soccer, DC United, Sébastien Le Toux, France
 Major League Soccer, DC United, Bobby Boswell, United States
 Major League Soccer, DC United, Julian Büscher, Germany
 Major League Soccer, DC United, Lamar Neagle, United States
 Major League Soccer, Montreal Impact, Evan Bush, United States
 Major League Soccer, Montreal Impact, Michael Salazar, Belize
 Major League Soccer, Montreal Impact, Shamit Shome, Canada
 Major League Soccer, Montreal Impact, Dominic Oduro, Ghana
 Major League Soccer, Montreal Impact, Ambroise Oyongo, Cameroon
 Major League Soccer, Montreal Impact, Adrián Arregui, Argentina
 Major League Soccer, Montreal Impact, Eric Kronberg, United States
 Major League Soccer, Montreal Impact, Chris Duvall, United States
 Major League Soccer, Montreal Impact, Anthony Jackson-Hamel, Canada
 Major League Soccer, Montreal Impact, Hernán Bernardello, Argentina
 Major League Soccer, Montreal Impact, Víctor Cabrera, Argentina
 Major League Soccer, Montreal Impact, Marco Donadel, Italy
 Major League Soccer, Montreal Impact, David Choinière, Canada
 Major League Soccer, Montreal Impact, Blerim Džemaili, Switzerland
 Major League Soccer, Montreal Impact, Wandrille Lefèvre, Canada
 Major League Soccer, Montreal Impact, Nick DePuy, United States
 Major League Soccer, Montreal Impact, Hassoun Camara, France
 Major League Soccer, Montreal Impact, Kyle Fisher, United States
 Major League Soccer, Montreal Impact, Patrice Bernier, Canada
 Major League Soccer, Montreal Impact, Laurent Ciman, Belgium
 Major League Soccer, Montreal Impact, Louis Béland-Goyette, Canada
 Major League Soccer, Montreal Impact, Matteo Mancosu, Italy
 Major League Soccer, Montreal Impact, Daniel Lovitz, United States
 Major League Soccer, Montreal Impact, Andrés Romero, Argentina
 Major League Soccer, Montreal Impact, Ignacio Piatti, Argentina
 Major League Soccer, Montreal Impact, Ballou Jean-Yves Tabla, Canada
 Major League Soccer, Montreal Impact, Calum Mallace, Scotland
 Major League Soccer, Montreal Impact, Maxime Crépeau, Canada
 Major League Soccer, New England Revolution, Gershon Koffie, Ghana
 Major League Soccer, New England Revolution, Teal Bunbury, United States
 Major League Soccer, New England Revolution, Xavier Kouassi, Ivory Coast
 Major League Soccer, New England Revolution, Matt Turner, United States
 Major League Soccer, New England Revolution, Lee Nguyen, United States
 Major League Soccer, New England Revolution, Cody Cropper, United States
 Major League Soccer, New England Revolution, Kelyn Rowe, United States
 Major League Soccer, New England Revolution, Daigo Kobayashi, Japan
 Major League Soccer, New England Revolution, Zachary Herivaux, Haiti
 Major League Soccer, New England Revolution, Brian Wright, Canada
 Major League Soccer, New England Revolution, Diego Fagúndez, Uruguay
 Major League Soccer, New England Revolution, Joshua Smith, United States
 Major League Soccer, New England Revolution, Scott Caldwell, United States
 Major League Soccer, New England Revolution, Andrew Farrell, United States
 Major League Soccer, New England Revolution, Kei Kamara, Sierra Leone
 Major League Soccer, New England Revolution, Femi Hollinger-Janzen, Benin
 Major League Soccer, New England Revolution, Je-Vaughn Watson, Jamaica
 Major League Soccer, New England Revolution, Chris Tierney, United States
 Major League Soccer, New England Revolution, Antonio Delamea Mlinar, Slovenia
 Major League Soccer, New England Revolution, London Woodberry, United States
 Major League Soccer, New England Revolution, Benjamin Angoua, Ivory Coast
 Major League Soccer, New England Revolution, Juan Agudelo, United States
 Major League Soccer, New England Revolution, Brad Knighton, United States
 Major League Soccer, New England Revolution, Donnie Smith, United States
 Major League Soccer, New York City FC, Andre Rawls, United States
 Major League Soccer, New York City FC, Jefferson Mena, Colombia
 Major League Soccer, New York City FC, Mikey Lopez, United States
 Major League Soccer, New York City FC, Maximiliano Moralez, Argentina
 Major League Soccer, New York City FC, R. J. Allen, United States
 Major League Soccer, New York City FC, Sean Johnson, United States
 Major League Soccer, New York City FC, Khiry Shelton, United States
 Major League Soccer, New York City FC, Ben Sweat, United States
 Major League Soccer, New York City FC, Alexander Callens, Peru
 Major League Soccer, New York City FC, Shannon Gomez, Trinidad and Tobago
 Major League Soccer, New York City FC, David Villa, Spain
 Major League Soccer, New York City FC, John Stertzer, United States
 Major League Soccer, New York City FC, Kwame Awuah, Canada
 Major League Soccer, New York City FC, Frédéric Brillant, France
 Major League Soccer, New York City FC, Thomas McNamara, United States
 Major League Soccer, New York City FC, Maxime Chanot, Luxembourg
 Major League Soccer, New York City FC, Jack Harrison, England
 Major League Soccer, New York City FC, Eirik Johansen, Norway
 Major League Soccer, New York City FC, Sean Okoli, United States
 Major League Soccer, New York City FC, Rónald Matarrita, Costa Rica
 Major League Soccer, New York City FC, Jonathan Lewis, United States
 Major League Soccer, New York City FC, Yangel Herrera, Venezuela
 Major League Soccer, New York City FC, Miguel Camargo, Panama
 Major League Soccer, New York City FC, Andrea Pirlo, Italy
 Major League Soccer, New York City FC, Ethan White, United States
 Major League Soccer, New York City FC, Alexander Ring, Finland
 Major League Soccer, New York City FC, Mix Diskerud, United States
 Major League Soccer, New York City FC, Rodney Wallace, Costa Rica
 Major League Soccer, New York Red Bulls, Michael Amir Murillo, Panama
 Major League Soccer, New York Red Bulls, Brandon Allen, United States
 Major League Soccer, New York Red Bulls, Mike Grella, United States
 Major League Soccer, New York Red Bulls, Daniel Royer, Austria
 Major League Soccer, New York Red Bulls, Aurélien Collin, France
 Major League Soccer, New York Red Bulls, Derrick Etienne, Haiti
 Major League Soccer, New York Red Bulls, Gonzalo Verón, Argentina
 Major League Soccer, New York Red Bulls, Alex Muyl, United States
 Major League Soccer, New York Red Bulls, Connor Lade, United States
 Major League Soccer, New York Red Bulls, Zeiko Lewis, Bermuda
 Major League Soccer, New York Red Bulls, Gideon Baah, Ghana
 Major League Soccer, New York Red Bulls, Ryan Meara, United States
 Major League Soccer, New York Red Bulls, Damien Perrinelle, France
 Major League Soccer, New York Red Bulls, Felipe Campanholi Martins, Brazil
 Major League Soccer, New York Red Bulls, Bradley Wright-Phillips, England
 Major League Soccer, New York Red Bulls, Sacha Kljestan, United States
 Major League Soccer, New York Red Bulls, Justin Bilyeu, United States
 Major League Soccer, New York Red Bulls, Luis Robles, United States
 Major League Soccer, New York Red Bulls, Hassan Ndam, Cameroon
 Major League Soccer, New York Red Bulls, Evan Louro, United States
 Major League Soccer, New York Red Bulls, Kemar Lawrence, Jamaica
 Major League Soccer, New York Red Bulls, Sal Zizzo, United States
 Major League Soccer, New York Red Bulls, Sean Davis, United States
 Major League Soccer, New York Red Bulls, Tyler Adams, United States
 Major League Soccer, New York Red Bulls, Arun Basuljevic, United States
 Major League Soccer, New York Red Bulls, Fredrik Gulbrandsen, Norway
 Major League Soccer, New York Red Bulls, Aaron Long, United States
 Major League Soccer, New York Red Bulls, Anatole Abang, Cameroon
 Major League Soccer, New York Red Bulls, Dan Metzger, United States
 Major League Soccer, Orlando City SC, Earl Edwards Jr., United States
 Major League Soccer, Orlando City SC, Mason Stajduhar, United States
 Major League Soccer, Orlando City SC, Joe Bendik, United States
 Major League Soccer, Orlando City SC, Tony Rocha, United States
 Major League Soccer, Orlando City SC, Donny Toia, United States
 Major League Soccer, Orlando City SC, Scott Sutter, Switzerland
 Major League Soccer, Orlando City SC, Will Johnson, Canada
 Major League Soccer, Orlando City SC, Antonio Nocerino, Italy
 Major League Soccer, Orlando City SC, Cyle Larin, Canada
 Major League Soccer, Orlando City SC, Conor Donovan, United States
 Major League Soccer, Orlando City SC, Carlos Rivas, Colombia
 Major League Soccer, Orlando City SC, Tommy Redding, United States
 Major League Soccer, Orlando City SC, Servando Carrasco, United States
 Major League Soccer, Orlando City SC, Josh Saunders, Puerto Rico
 Major League Soccer, Orlando City SC, Moussa Sane, Senegal
 Major League Soccer, Orlando City SC, PC, Brazil
 Major League Soccer, Orlando City SC, Léo Pereira, Brazil
 Major League Soccer, Orlando City SC, Rafael Ramos, Portugal
 Major League Soccer, Orlando City SC, José Aja, Uruguay
 Major League Soccer, Orlando City SC, Jonathan Spector, United States
 Major League Soccer, Orlando City SC, Seb Hines, England
 Major League Soccer, Orlando City SC, Hadji Barry, Guinea
 Major League Soccer, Orlando City SC, Richie Laryea, Canada
 Major League Soccer, Orlando City SC, Devron García, Honduras
 Major League Soccer, Orlando City SC, Cristian Higuita, Colombia
 Major League Soccer, Orlando City SC, Kaká, Brazil
 Major League Soccer, Orlando City SC, Pierre da Silva, United States
 Major League Soccer, Orlando City SC, Kevin Alston, United States
 Major League Soccer, Orlando City SC, Luis Gil, United States
 Major League Soccer, Orlando City SC, Giles Barnes, Jamaica
 Major League Soccer, Orlando City SC, Matías Pérez García, Argentina
 Major League Soccer, Philadelphia Union, Giliano Wijnaldum, Netherlands
 Major League Soccer, Philadelphia Union, Jack Elliott, England
 Major League Soccer, Philadelphia Union, Maurice Edu, United States
 Major League Soccer, Philadelphia Union, Ilsinho, Brazil
 Major League Soccer, Philadelphia Union, Eric Ayuk, Cameroon
 Major League Soccer, Philadelphia Union, John McCarthy, United States
 Major League Soccer, Philadelphia Union, Oguchi Onyewu, United States
 Major League Soccer, Philadelphia Union, Adam Najem, United States
 Major League Soccer, Philadelphia Union, Jake McGuire, United States
 Major League Soccer, Philadelphia Union, Warren Creavalle, Guyana
 Major League Soccer, Philadelphia Union, Andre Blake, Jamaica
 Major League Soccer, Philadelphia Union, Roland Alberg, Netherlands
 Major League Soccer, Philadelphia Union, C. J. Sapong, United States
 Major League Soccer, Philadelphia Union, Ken Tribbett, United States
 Major League Soccer, Philadelphia Union, Haris Medunjanin, Bosnia and Herzegovina
 Major League Soccer, Philadelphia Union, Joshua Yaro, Ghana
 Major League Soccer, Philadelphia Union, Brian Carroll, United States
 Major League Soccer, Philadelphia Union, Charlie Davies, United States
 Major League Soccer, Philadelphia Union, Alejandro Bedoya, United States
 Major League Soccer, Philadelphia Union, Derrick Jones, United States
 Major League Soccer, Philadelphia Union, Jay Simpson, England
 Major League Soccer, Philadelphia Union, Richie Marquez, United States
 Major League Soccer, Philadelphia Union, Fafà Picault, United States
 Major League Soccer, Philadelphia Union, Keegan Rosenberry, United States
 Major League Soccer, Philadelphia Union, Chris Pontius, United States
 Major League Soccer, Philadelphia Union, Fabian Herbers, Germany
 Major League Soccer, Philadelphia Union, Aaron Jones, England
 Major League Soccer, Philadelphia Union, Marcus Epps, United States
 Major League Soccer, Philadelphia Union, Fábio Alves, Brazil
 Major League Soccer, Philadelphia Union, Ray Gaddis, United States
 Major League Soccer, Philadelphia Union, Auston Trusty, United States
 Major League Soccer, Toronto FC, Alex Bono, United States
 Major League Soccer, Toronto FC, Chris Mavinga, Democratic Republic of the Congo
 Major League Soccer, Toronto FC, Raheem Edwards, Canada
 Major League Soccer, Toronto FC, Steven Beitashour, Iran
 Major League Soccer, Toronto FC, Tosaint Ricketts, Canada
 Major League Soccer, Toronto FC, Sebastian Giovinco, Italy
 Major League Soccer, Toronto FC, Øyvind Alseth, Norway
 Major League Soccer, Toronto FC, Ashtone Morgan, Canada
 Major League Soccer, Toronto FC, Ben Spencer, United States
 Major League Soccer, Toronto FC, Víctor Vázquez Solsona, Spain
 Major League Soccer, Toronto FC, Michael Bradley, United States
 Major League Soccer, Toronto FC, Eriq Zavaleta, United States
 Major League Soccer, Toronto FC, Tsubasa Endoh, Japan
 Major League Soccer, Toronto FC, Mark Pais, United States
 Major League Soccer, Toronto FC, Nick Hagglund, United States
 Major League Soccer, Toronto FC, Armando Cooper, Panama
 Major League Soccer, Toronto FC, Drew Moor, United States
 Major League Soccer, Toronto FC, Brandon Aubrey, United States
 Major League Soccer, Toronto FC, Jozy Altidore, United States
 Major League Soccer, Toronto FC, Jason Hernandez, Puerto Rico
 Major League Soccer, Toronto FC, Jay Chapman, Canada
 Major League Soccer, Toronto FC, Justin Morrow, United States
 Major League Soccer, Toronto FC, Marco Delgado, United States
 Major League Soccer, Toronto FC, Benoît Cheyrou, France
 Major League Soccer, Toronto FC, Sergio Camargo, Canada
 Major League Soccer, Toronto FC, Jonathan Osorio, Canada
 Major League Soccer, Toronto FC, Clint Irwin, United States
 Major League Soccer, Toronto FC, Jordan Hamilton, Canada
 Major League Soccer, Colorado Rapids, Tim Howard, United States
 Major League Soccer, Colorado Rapids, Mohammed Saeid, Sweden
 Major League Soccer, Colorado Rapids, Juan Edgardo Ramírez, Argentina
 Major League Soccer, Colorado Rapids, Micheal Azira, Uganda
 Major League Soccer, Colorado Rapids, Joshua Gatt, United States
 Major League Soccer, Colorado Rapids, Bobby Burling, United States
 Major League Soccer, Colorado Rapids, Caleb Calvert, United States
 Major League Soccer, Colorado Rapids, Ricardo Perez, Mexico
 Major League Soccer, Colorado Rapids, Dillon Powers, United States
 Major League Soccer, Colorado Rapids, Axel Sjöberg, Sweden
 Major League Soccer, Colorado Rapids, Alan Gordon, United States
 Major League Soccer, Colorado Rapids, Bismark Adjei-Boateng, Ghana
 Major League Soccer, Colorado Rapids, Eric Miller, United States
 Major League Soccer, Colorado Rapids, Kortne Ford, United States
 Major League Soccer, Colorado Rapids, Dominique Badji, Senegal
 Major League Soccer, Colorado Rapids, Shkëlzen Gashi, Albania
 Major League Soccer, Colorado Rapids, Zac MacMath, United States
 Major League Soccer, Colorado Rapids, Dennis Castillo, Costa Rica
 Major League Soccer, Colorado Rapids, John Berner, United States
 Major League Soccer, Colorado Rapids, Mike da Fonte, United States
 Major League Soccer, Colorado Rapids, Jared Watts, United States
 Major League Soccer, Colorado Rapids, Marlon Hairston, United States
 Major League Soccer, Colorado Rapids, Sam Hamilton, United States
 Major League Soccer, Colorado Rapids, Mekeil Williams, Trinidad and Tobago
 Major League Soccer, Colorado Rapids, Kevin Doyle, Ireland
 Major League Soccer, Colorado Rapids, Dillon Serna, United States
 Major League Soccer, FC Dallas, Atiba Harris, Saint Kitts and Nevis
 Major League Soccer, FC Dallas, Roland Lamah, Belgium
 Major League Soccer, FC Dallas, Aníbal Chalá, Ecuador
 Major League Soccer, FC Dallas, Jesus Ferreira, Colombia
 Major League Soccer, FC Dallas, Jacob Lissek, United States
 Major League Soccer, FC Dallas, Victor Ulloa, Mexico
 Major League Soccer, FC Dallas, Paxton Pomykal, United States
 Major League Soccer, FC Dallas, Chris Seitz, United States
 Major League Soccer, FC Dallas, Bryan Reynolds, United States
 Major League Soccer, FC Dallas, Jesse González, Mexico
 Major League Soccer, FC Dallas, Adonijah Reid, Canada
 Major League Soccer, FC Dallas, Carlos Armando Gruezo Arboleda, Ecuador
 Major League Soccer, FC Dallas, Matt Hedges, United States
 Major League Soccer, FC Dallas, Mauro Díaz, Argentina
 Major League Soccer, FC Dallas, Aaron Guillen, Mexico
 Major League Soccer, FC Dallas, Hernán Grana, Argentina
 Major League Soccer, FC Dallas, Maynor Figueroa, Honduras
 Major League Soccer, FC Dallas, Tesho Akindele, Canada
 Major League Soccer, FC Dallas, Kellyn Acosta, United States
 Major League Soccer, FC Dallas, Cristian Colmán, Paraguay
 Major League Soccer, FC Dallas, Ryan Hollingshead, United States
 Major League Soccer, FC Dallas, Walker Hume, United States
 Major League Soccer, FC Dallas, Javier Morales, Argentina
 Major League Soccer, FC Dallas, Coy Craft, United States
 Major League Soccer, FC Dallas, Maximiliano Urruti, Argentina
 Major League Soccer, FC Dallas, Walker Zimmerman, United States
 Major League Soccer, FC Dallas, Carlos Cermeño, Venezuela
 Major League Soccer, FC Dallas, Michael Barrios, Colombia
 Major League Soccer, FC Dallas, Jacori Hayes, United States
 Major League Soccer, FC Dallas, Reggie Cannon, United States
 Major League Soccer, Houston Dynamo, Boniek García, Honduras
 Major League Soccer, Houston Dynamo, Vicente Sánchez, Uruguay
 Major League Soccer, Houston Dynamo, George Malki, United States
 Major League Soccer, Houston Dynamo, Jalil Anibaba, United States
 Major League Soccer, Houston Dynamo, Dylan Remick, United States
 Major League Soccer, Houston Dynamo, Alberth Elis, Honduras
 Major League Soccer, Houston Dynamo, Calle Brown, United States
 Major League Soccer, Houston Dynamo, Joe Willis, United States
 Major League Soccer, Houston Dynamo, Mauro Andrés Manotas Páez, Colombia
 Major League Soccer, Houston Dynamo, Christian Lucatero, United States
 Major League Soccer, Houston Dynamo, Juan David Cabezas, Colombia
 Major League Soccer, Houston Dynamo, Romell Quioto, Honduras
 Major League Soccer, Houston Dynamo, DaMarcus Beasley, United States
 Major League Soccer, Houston Dynamo, Erick Torres Padilla, Mexico
 Major League Soccer, Houston Dynamo, Andrew Wenger, United States
 Major League Soccer, Houston Dynamo, Agus, Spain
 Major League Soccer, Houston Dynamo, Alex Monteiro de Lima, Brazil
 Major League Soccer, Houston Dynamo, A. J. DeLaGarza, Guam
 Major League Soccer, Houston Dynamo, Taylor Hunter, United States
 Major League Soccer, Houston Dynamo, Eric Alexander, United States
 Major League Soccer, Houston Dynamo, José Escalante, Honduras
 Major League Soccer, Houston Dynamo, Ricardo Clark, United States
 Major League Soccer, Houston Dynamo, Adolfo Machado, Panama
 Major League Soccer, Houston Dynamo, Joe Holland, England
 Major League Soccer, Houston Dynamo, Kevin Garcia, United States
 Major League Soccer, Houston Dynamo, Tyler Deric, United States
 Major League Soccer, Houston Dynamo, Memo Rodriguez, United States
 Major League Soccer, Houston Dynamo, José Leonardo Ribeiro da Silva, Brazil
 Major League Soccer, LA Galaxy, Rafael Garcia, United States
 Major League Soccer, LA Galaxy, Clément Diop, France
 Major League Soccer, LA Galaxy, Jose Villarreal, United States
 Major League Soccer, LA Galaxy, Brian Rowe, United States
 Major League Soccer, LA Galaxy, Cobi Jones, United States
 Major League Soccer, LA Galaxy, Romain Alessandrini, France
 Major League Soccer, LA Galaxy, Gyasi Zardes, United States
 Major League Soccer, LA Galaxy, Giovani dos Santos, Mexico
 Major League Soccer, LA Galaxy, Nathan Smith, United States
 Major League Soccer, LA Galaxy, Bradford Jamieson IV, United States
 Major League Soccer, LA Galaxy, Jon Kempin, United States
 Major League Soccer, LA Galaxy, Jack McBean, United States
 Major League Soccer, LA Galaxy, Hugo Arellano, United States
 Major League Soccer, LA Galaxy, Sebastian Lletget, United States
 Major League Soccer, LA Galaxy, Jaime Villarreal, United States
 Major League Soccer, LA Galaxy, Daniel Steres, United States
 Major League Soccer, LA Galaxy, Jermaine Jones, United States
 Major League Soccer, LA Galaxy, Emmanuel Boateng, Ghana
 Major League Soccer, LA Galaxy, Robbie Rogers, United States
 Major League Soccer, LA Galaxy, Bradley Diallo, France
 Major League Soccer, LA Galaxy, Baggio Husidi?, Bosnia and Herzegovina
 Major League Soccer, LA Galaxy, Raúl Mendiola, Mexico
 Major League Soccer, LA Galaxy, Jelle Van Damme, Belgium
 Major League Soccer, LA Galaxy, Jack McInerney, United States
 Major League Soccer, LA Galaxy, Ariel Lassiter, Costa Rica
 Major League Soccer, LA Galaxy, David Romney, United States
 Major League Soccer, LA Galaxy, João Pedro Almeida Machado, Portugal
 Major League Soccer, LA Galaxy, Ashley Cole, England
 Major League Soccer, Minnesota United FC, Bobby Shuttleworth, United States
 Major League Soccer, Minnesota United FC, Ismaila Jome, Gambia
 Major League Soccer, Minnesota United FC, Patrick McLain, United States
 Major League Soccer, Minnesota United FC, Jermaine Taylor, Jamaica
 Major League Soccer, Minnesota United FC, Miguel Ibarra, United States
 Major League Soccer, Minnesota United FC, Collen Warner, United States
 Major League Soccer, Minnesota United FC, Collin Martin, United States
 Major League Soccer, Minnesota United FC, Bernardo Añor, Venezuela
 Major League Soccer, Minnesota United FC, Johan Venegas, Costa Rica
 Major League Soccer, Minnesota United FC, Kevin Venegas, United States
 Major League Soccer, Minnesota United FC, Francisco Calvo, Costa Rica
 Major League Soccer, Minnesota United FC, Marc Burch, United States
 Major League Soccer, Minnesota United FC, John Alvbåge, Sweden
 Major League Soccer, Minnesota United FC, Jérôme Thiesson, Switzerland
 Major League Soccer, Minnesota United FC, Christian Ramirez, United States
 Major League Soccer, Minnesota United FC, Abu Danladi, Ghana
 Major League Soccer, Minnesota United FC, Brent Kallman, United States
 Major League Soccer, Minnesota United FC, Kevin Molino, Trinidad and Tobago
 Major League Soccer, Minnesota United FC, Justin Davis, United States
 Major League Soccer, Minnesota United FC, Bashkim Kadrii, Denmark
 Major League Soccer, Minnesota United FC, Sam Cronin, United States
 Major League Soccer, Minnesota United FC, Joseph Greenspan, United States
 Major League Soccer, Minnesota United FC, Ibson, Brazil
 Major League Soccer, Minnesota United FC, Rasmus Schüller, Finland
 Major League Soccer, Minnesota United FC, Vadim Demidov, Norway
 Major League Soccer, Portland Timbers, Darren Mattocks, Jamaica
 Major League Soccer, Portland Timbers, Ben Zemanski, United States
 Major League Soccer, Portland Timbers, Jeff Attinella, United States
 Major League Soccer, Portland Timbers, Jack Barmby, England
 Major League Soccer, Portland Timbers, Chance Myers, United States
 Major League Soccer, Portland Timbers, Diego Valeri, Argentina
 Major League Soccer, Portland Timbers, Vytautas Andriuškevi?ius, Lithuania
 Major League Soccer, Portland Timbers, Darlington Nagbe, United States
 Major League Soccer, Portland Timbers, Roy Miller, Costa Rica
