 Premier League, Burnley FC, Scott Arfield
 Premier League, Burnley FC, Michael Kightly
 Premier League, Burnley FC, Johann Berg Gudmundsson
 Premier League, Burnley FC, Andre Gray
 Premier League, Burnley FC, Sam Vokes
 Premier League, Burnley FC, Ashley Barnes
 Premier League, Burnley FC, Jeff Hendrick
 Premier League, Chelsea FC, Marcos Alonso
 Premier League, Chelsea FC, Marco van Ginkel
 Premier League, Chelsea FC, Victor Moses
 Premier League, Chelsea FC, David Luiz
 Premier League, Chelsea FC, N'Golo Kanté
 Premier League, Chelsea FC, Michy Batshuayi
 Premier League, Chelsea FC, Nathaniel Chalobah
 Premier League, Chelsea FC, Eduardo
 Premier League, Chelsea FC, Thibaut Courtois
 Premier League, Chelsea FC, Asmir Begovic
 Premier League, Chelsea FC, Kurt Zouma
 Premier League, Chelsea FC, Gary Cahill
 Premier League, Chelsea FC, John Terry
 Premier League, Chelsea FC, César Azpilicueta
 Premier League, Chelsea FC, Branislav Ivanovic
 Premier League, Chelsea FC, Ola Aina
 Premier League, Chelsea FC, Nemanja Matic
 Premier League, Chelsea FC, Mikel John Obi
 Premier League, Chelsea FC, Cesc Fàbregas
 Premier League, Chelsea FC, Ruben Loftus-Cheek
 Premier League, Chelsea FC, Oscar
 Premier League, Chelsea FC, Eden Hazard
 Premier League, Chelsea FC, Willian
 Premier League, Chelsea FC, Pedro
 Premier League, Chelsea FC, Diego Costa
 Premier League, Crystal Palace FC, Andros Townsend
 Premier League, Crystal Palace FC, Steve Mandanda
 Premier League, Crystal Palace FC, Christian Benteke
 Premier League, Crystal Palace FC, Loïc Rémy
 Premier League, Crystal Palace FC, Wayne Hennessey
 Premier League, Crystal Palace FC, Julián Speroni
 Premier League, Crystal Palace FC, James Tomkins
 Premier League, Crystal Palace FC, Scott Dann
 Premier League, Crystal Palace FC, Damien Delaney
 Premier League, Crystal Palace FC, Pape Souaré
 Premier League, Crystal Palace FC, Zeki Fryers
 Premier League, Crystal Palace FC, Joel Ward
 Premier League, Crystal Palace FC, Martin Kelly
 Premier League, Crystal Palace FC, Yohan Cabaye
 Premier League, Crystal Palace FC, James McArthur
 Premier League, Crystal Palace FC, Jordon Mutch
 Premier League, Crystal Palace FC, Joe Ledley
 Premier League, Crystal Palace FC, Bakary Sako
 Premier League, Crystal Palace FC, Wilfried Zaha
 Premier League, Crystal Palace FC, Jason Puncheon
 Premier League, Crystal Palace FC, Chung-Yong Lee
 Premier League, Crystal Palace FC, Connor Wickham
 Premier League, Crystal Palace FC, Fraizer Campbell
 Premier League, Crystal Palace FC, Kwesi Appiah
 Premier League, Everton FC, Idrissa Gueye
 Premier League, Everton FC, Conor McAleny
 Premier League, Everton FC, Joel Robles
 Premier League, Everton FC, Maarten Stekelenburg
 Premier League, Everton FC, Ramiro Funes Mori
 Premier League, Everton FC, Ashley Williams
 Premier League, Everton FC, Phil Jagielka
 Premier League, Everton FC, Leighton Baines
 Premier League, Everton FC, Bryan Oviedo
 Premier League, Everton FC, Seamus Coleman
 Premier League, Everton FC, Tyias Browning
 Premier League, Everton FC, Muhamed Besic
 Premier League, Everton FC, Gareth Barry
 Premier League, Everton FC, James McCarthy
 Premier League, Everton FC, Tom Cleverley
 Premier League, Everton FC, Darron Gibson
 Premier League, Everton FC, Ross Barkley
 Premier League, Everton FC, Kevin Mirallas
 Premier League, Everton FC, Gerard Deulofeu
 Premier League, Everton FC, Aaron Lennon
 Premier League, Everton FC, Romelu Lukaku
 Premier League, Everton FC, Oumar Niasse
 Premier League, Everton FC, Arouna Koné
 Premier League, Everton FC, Leandro Rodríguez
 Premier League, Everton FC, Enner Valencia
 Premier League, Everton FC, Yannick Bolasie
 Premier League, Everton FC, Mason Holgate
 Premier League, Hull City FC, Steve Harper
 Premier League, Hull City FC, Harry Maguire
 Premier League, Hull City FC, Robbie Brady
 Premier League, Hull City FC, Tom Ince
 Premier League, Hull City FC, Nikica Jelavic
 Premier League, Hull City FC, Calaum Jahraldo-Martin
 Premier League, Hull City FC, Dame N'Doye
 Premier League, Hull City FC, Allan McGregor
 Premier League, Hull City FC, Eldin Jakupovic
 Premier League, Hull City FC, Mark Oxley
 Premier League, Hull City FC, Rory Watson
 Premier League, Hull City FC, Michael Dawson
 Premier League, Hull City FC, Curtis Davies
 Premier League, Hull City FC, James Chester
 Premier League, Hull City FC, Paul McShane
 Premier League, Hull City FC, Alex Bruce
 Premier League, Hull City FC, Maynor Figueroa
 Premier League, Hull City FC, Andrew Robertson
 Premier League, Hull City FC, Joe Dudgeon
 Premier League, Hull City FC, Conor Townsend
 Premier League, Hull City FC, Liam Rosenior
 Premier League, Hull City FC, Tom Huddlestone
 Premier League, Hull City FC, Mohamed Diamé
 Premier League, Hull City FC, David Meyler
 Premier League, Hull City FC, Jake Livermore
 Premier League, Hull City FC, Stephen Quinn
 Premier League, Hull City FC, Ahmed Elmohamady
 Premier League, Hull City FC, Robert Snodgrass
 Premier League, Hull City FC, Sone Aluko
 Premier League, Hull City FC, Abel Hernández
 Premier League, Hull City FC, Yannick Sagbo
 Premier League, Leicester City FC, Yohan Benalouane
 Premier League, Leicester City FC, Islam Slimani
 Premier League, Leicester City FC, Ahmed Musa
 Premier League, Leicester City FC, Nampalys Mendy
 Premier League, Leicester City FC, Ron-Robert Zieler
 Premier League, Leicester City FC, Luis Hernández
 Premier League, Leicester City FC, Kasper Schmeichel
 Premier League, Leicester City FC, Ben Hamer
 Premier League, Leicester City FC, Robert Huth
 Premier League, Leicester City FC, Wes Morgan
 Premier League, Leicester City FC, Marcin Wasilewski
 Premier League, Leicester City FC, Jeffrey Schlupp
 Premier League, Leicester City FC, Ben Chilwell
 Premier League, Leicester City FC, Danny Simpson
 Premier League, Leicester City FC, Daniel Amartey
 Premier League, Leicester City FC, Danny Drinkwater
 Premier League, Leicester City FC, Andy King
 Premier League, Leicester City FC, Matty James
 Premier League, Leicester City FC, Marc Albrighton
 Premier League, Leicester City FC, Bartosz Kapustka
 Premier League, Leicester City FC, Demarai Gray
 Premier League, Leicester City FC, Riyad Mahrez
 Premier League, Leicester City FC, Jamie Vardy
 Premier League, Leicester City FC, Shinji Okazaki
 Premier League, Leicester City FC, Leonardo Ulloa
 Premier League, Liverpool FC, Sadio Mané
 Premier League, Liverpool FC, Alexander Manninger
 Premier League, Liverpool FC, Ragnar Klavan
 Premier League, Liverpool FC, Loris Karius
 Premier League, Liverpool FC, Georginio Wijnaldum
 Premier League, Liverpool FC, Simon Mignolet
 Premier League, Liverpool FC, Mamadou Sakho
 Premier League, Liverpool FC, Dejan Lovren
 Premier League, Liverpool FC, Joe Gomez
 Premier League, Liverpool FC, Tiago Ilori
 Premier League, Liverpool FC, Alberto Moreno
 Premier League, Liverpool FC, Nathaniel Clyne
 Premier League, Liverpool FC, Connor Randall
 Premier League, Liverpool FC, Emre Can
 Premier League, Liverpool FC, Lucas Leiva
 Premier League, Liverpool FC, Kevin Stewart
 Premier League, Liverpool FC, Jordan Henderson
 Premier League, Liverpool FC, James Milner
 Premier League, Liverpool FC, Marko Grujic
 Premier League, Liverpool FC, Adam Lallana
 Premier League, Liverpool FC, Sheyi Ojo
 Premier League, Liverpool FC, Roberto Firmino
 Premier League, Liverpool FC, Daniel Sturridge
 Premier League, Liverpool FC, Danny Ings
 Premier League, Liverpool FC, Divock Origi
 Premier League, Liverpool FC, Philippe Coutinho
 Premier League, Manchester City FC, John Stones
 Premier League, Manchester City FC, Fernando
 Premier League, Manchester City FC, Nolito
 Premier League, Manchester City FC, Claudio Bravo
 Premier League, Manchester City FC, Ilkay Gündogan
 Premier League, Manchester City FC, Willy Caballero
 Premier League, Manchester City FC, Nicolás Otamendi
 Premier League, Manchester City FC, Vincent Kompany
 Premier League, Manchester City FC, Aleksandar Kolarov
 Premier League, Manchester City FC, Gaël Clichy
 Premier League, Manchester City FC, Pablo Zabaleta
 Premier League, Manchester City FC, Bacary Sagna
 Premier League, Manchester City FC, Fernandinho
 Premier League, Manchester City FC, Yaya Touré
 Premier League, Manchester City FC, Fabian Delph
 Premier League, Manchester City FC, Kevin De Bruyne
 Premier League, Manchester City FC, David Silva
 Premier League, Manchester City FC, Jesús Navas
 Premier League, Manchester City FC, Raheem Sterling
 Premier League, Manchester City FC, Sergio Agüero
 Premier League, Manchester City FC, Kelechi Iheanacho
 Premier League, Manchester United FC, Paul Pogba
 Premier League, Manchester United FC, Zlatan Ibrahimovic
 Premier League, Manchester United FC, Eric Bailly
 Premier League, Manchester United FC, Henrikh Mkhitaryan
 Premier League, Manchester United FC, David de Gea
 Premier League, Manchester United FC, Sergio Romero
 Premier League, Manchester United FC, Sam Johnstone
 Premier League, Manchester United FC, Daley Blind
 Premier League, Manchester United FC, Chris Smalling
 Premier League, Manchester United FC, Marcos Rojo
 Premier League, Manchester United FC, Phil Jones
 Premier League, Manchester United FC, Luke Shaw
 Premier League, Manchester United FC, Matteo Darmian
 Premier League, Manchester United FC, Antonio Valencia
 Premier League, Manchester United FC, Morgan Schneiderlin
 Premier League, Manchester United FC, Michael Carrick
 Premier League, Manchester United FC, Timothy Fosu-Mensah
 Premier League, Manchester United FC, Ander Herrera
 Premier League, Manchester United FC, Marouane Fellaini
 Premier League, Manchester United FC, Bastian Schweinsteiger
 Premier League, Manchester United FC, Juan Mata
 Premier League, Manchester United FC, Memphis Depay
 Premier League, Manchester United FC, Ashley Young
 Premier League, Manchester United FC, Jesse Lingard
 Premier League, Manchester United FC, Wayne Rooney
 Premier League, Manchester United FC, Anthony Martial
 Premier League, Manchester United FC, Marcus Rashford
 Premier League, Middlesbrough FC, David Nugent
 Premier League, Middlesbrough FC, Stewart Downing
 Premier League, Middlesbrough FC, Brad Guzan
 Premier League, Middlesbrough FC, Gastón Ramírez
 Premier League, Middlesbrough FC, Viktor Fischer
 Premier League, Middlesbrough FC, Antonio Barragán
 Premier League, Middlesbrough FC, Álvaro Negredo
 Premier League, Middlesbrough FC, Víctor Valdés
 Premier League, Middlesbrough FC, Bernardo Espinosa
 Premier League, Middlesbrough FC, Marten de Roon
 Premier League, Middlesbrough FC, Dimitrios Konstantopoulos
 Premier League, Middlesbrough FC, Tomás Mejías
 Premier League, Middlesbrough FC, Daniel Ayala
 Premier League, Middlesbrough FC, Ben Gibson
 Premier League, Middlesbrough FC, Fábio
 Premier League, Middlesbrough FC, George Friend
 Premier League, Middlesbrough FC, James Husband
 Premier League, Middlesbrough FC, Emilio Nsue
 Premier League, Middlesbrough FC, Julien de Sart
 Premier League, Middlesbrough FC, Adam Clayton
 Premier League, Middlesbrough FC, Adam Forshaw
 Premier League, Middlesbrough FC, Grant Leadbitter
 Premier League, Middlesbrough FC, Carlos de Pena
 Premier League, Middlesbrough FC, Jordan Rhodes
 Premier League, Middlesbrough FC, Cristhian Stuani
 Premier League, Middlesbrough FC, Calum Chambers
 Premier League, Southampton FC, Pierre-Emile Höjbjerg
 Premier League, Southampton FC, Alex McCarthy
 Premier League, Southampton FC, Lloyd Isgrove
 Premier League, Southampton FC, Shane Long
 Premier League, Southampton FC, Jérémy Piedf
 Premier League, Southampton FC, Sofiane Boufal
 Premier League, Southampton FC, Nathan Redmond
 Premier League, Southampton FC, Fraser Forster
 Premier League, Southampton FC, Virgil van Dijk
 Premier League, Southampton FC, José Fonte
 Premier League, Southampton FC, Florin Gardos
 Premier League, Southampton FC, Maya Yoshida
 Premier League, Southampton FC, Jack Stephens
 Premier League, Southampton FC, Ryan Bertrand
 Premier League, Southampton FC, Matt Targett
 Premier League, Southampton FC, Cédric Soares
 Premier League, Southampton FC, Cuco Martina
 Premier League, Southampton FC, Jordy Clasie
 Premier League, Southampton FC, Oriol Romeu
 Premier League, Southampton FC, James Ward-Prowse
 Premier League, Southampton FC, Steven Davis
 Premier League, Southampton FC, Harrison Reed
 Premier League, Southampton FC, Dusan Tadic
 Premier League, Southampton FC, Sam McQueen
 Premier League, Southampton FC, Jay Rodríguez
 Premier League, Southampton FC, Charlie Austin
 Premier League, Southampton FC, Stuart Taylor
 Premier League, Stoke City FC, Bruno Martins Indi
 Premier League, Stoke City FC, Daniel Bachmann
 Premier League, Stoke City FC, Wilfried Bony
 Premier League, Stoke City FC, Jack Butland
 Premier League, Stoke City FC, Jakob Haugaard
 Premier League, Stoke City FC, Shay Given
 Premier League, Stoke City FC, Ryan Shawcross
 Premier League, Stoke City FC, Marc Muniesa
 Premier League, Stoke City FC, Geoff Cameron
 Premier League, Stoke City FC, Dionatan Teixeira
 Premier League, Stoke City FC, Erik Pieters
 Premier League, Stoke City FC, Glen Johnson
 Premier League, Stoke City FC, Phil Bardsley
 Premier League, Stoke City FC, Giannelli Imbula
 Premier League, Stoke City FC, Glenn Whelan
 Premier League, Stoke City FC, Joe Allen
 Premier League, Stoke City FC, Charlie Adam
 Premier League, Stoke City FC, Stephen Ireland
 Premier League, Stoke City FC, Ibrahim Afellay
 Premier League, Stoke City FC, Ramadan Sobhi
 Premier League, Stoke City FC, Xherdan Shaqiri
 Premier League, Stoke City FC, Marko Arnautovic
 Premier League, Stoke City FC, Jonathan Walters
 Premier League, Stoke City FC, Bojan Krkic
 Premier League, Stoke City FC, Mame Diouf
 Premier League, Stoke City FC, Peter Crouch
 Premier League, Stoke City FC, Lee Grant
 Premier League, Sunderland AFC, Javier Manquillo
 Premier League, Sunderland AFC, Papy Djilobodji
 Premier League, Sunderland AFC, Jason Denayer
 Premier League, Sunderland AFC, Vito Mannone
 Premier League, Sunderland AFC, Jordan Pickford
 Premier League, Sunderland AFC, Lamine Koné
 Premier League, Sunderland AFC, Patrick McNair
 Premier League, Sunderland AFC, John O'Shea
 Premier League, Sunderland AFC, Patrick van Aanholt
 Premier League, Sunderland AFC, Billy Jones
 Premier League, Sunderland AFC, Donald Love
 Premier League, Sunderland AFC, Jack Rodwell
 Premier League, Sunderland AFC, Lee Cattermole
 Premier League, Sunderland AFC, Sebastian Larsson
 Premier League, Sunderland AFC, Wahbi Khazri
 Premier League, Sunderland AFC, Adnan Januzaj
 Premier League, Sunderland AFC, Fabio Borini
 Premier League, Sunderland AFC, Duncan Watmore
 Premier League, Sunderland AFC, Jermain Defoe
 Premier League, Sunderland AFC, Steven Pienaar
 Premier League, Sunderland AFC, Didier Ndong
 Premier League, Sunderland AFC, Lynden Gooch
 Premier League, Sunderland AFC, Victor Anichebe
 Premier League, Sunderland AFC, Joel Asoro
 Premier League, Swansea City FC, Fernando Llorente
 Premier League, Swansea City FC, Gerhard Tremmel
 Premier League, Swansea City FC, Nathan Dyer
 Premier League, Swansea City FC, Mike van der Hoorn
 Premier League, Swansea City FC, Borja Bastón
 Premier League, Swansea City FC, Lukasz Fabianski
 Premier League, Swansea City FC, Kristoffer Nordfeldt
 Premier League, Swansea City FC, Mark Birighitti
 Premier League, Swansea City FC, Federico Fernández
 Premier League, Swansea City FC, Jordi Amat
 Premier League, Swansea City FC, Neil Taylor
 Premier League, Swansea City FC, Stephen Kingsley
 Premier League, Swansea City FC, Kyle Naughton
 Premier League, Swansea City FC, Ángel Rangel
 Premier League, Swansea City FC, Sung-Yong Ki
 Premier League, Swansea City FC, Jack Cork
 Premier League, Swansea City FC, Leroy Fer
 Premier League, Swansea City FC, Leon Britton
 Premier League, Swansea City FC, Jay Fulton
 Premier League, Swansea City FC, Gylfi Sigurdsson
 Premier League, Swansea City FC, Jefferson Montero
 Premier League, Swansea City FC, Wayne Routledge
 Premier League, Swansea City FC, Modou Barrow
 Premier League, Swansea City FC, Oliver Davies
 Premier League, Swansea City FC, Alfie Mawson
 Premier League, Tottenham Hotspur FC, Moussa Sissoko
 Premier League, Tottenham Hotspur FC, Georges-Kevin N'Koudou
 Premier League, Tottenham Hotspur FC, Pau López
 Premier League, Tottenham Hotspur FC, Hugo Lloris
 Premier League, Tottenham Hotspur FC, Michel Vorm
 Premier League, Tottenham Hotspur FC, Toby Alderweireld
 Premier League, Tottenham Hotspur FC, Jan Vertonghen
 Premier League, Tottenham Hotspur FC, Kevin Wimmer
 Premier League, Tottenham Hotspur FC, Danny Rose
 Premier League, Tottenham Hotspur FC, Ben Davies
 Premier League, Tottenham Hotspur FC, Kyle Walker
 Premier League, Tottenham Hotspur FC, Kieran Trippier
 Premier League, Tottenham Hotspur FC, Eric Dier
 Premier League, Tottenham Hotspur FC, Victor Wanyama
 Premier League, Tottenham Hotspur FC, Dele Alli
 Premier League, Tottenham Hotspur FC, Mousa Dembélé
 Premier League, Tottenham Hotspur FC, Tom Carroll
 Premier League, Tottenham Hotspur FC, Christian Eriksen
 Premier League, Tottenham Hotspur FC, Josh Onomah
 Premier League, Tottenham Hotspur FC, Érik Lamela
 Premier League, Tottenham Hotspur FC, Heung-Min Son
 Premier League, Tottenham Hotspur FC, Harry Kane
 Premier League, Tottenham Hotspur FC, Vincent Janssen
 Premier League, Watford FC, Roberto Pereyra
 Premier League, Watford FC, Stefano Okaka
 Premier League, Watford FC, Camilo Zúñiga
 Premier League, Watford FC, Daryl Janmaat
 Premier League, Watford FC, Brice Dja Djedjé
 Premier League, Watford FC, Abdoulaye Doucouré
 Premier League, Watford FC, Isaac Success
 Premier League, Watford FC, Giedrius Arlauskis
 Premier League, Watford FC, Costel Pantilimon
 Premier League, Watford FC, Heurelho Gomes
 Premier League, Watford FC, Rene Gilmartin
 Premier League, Watford FC, Christian Kabasele
 Premier League, Watford FC, Sebastian Prödl
 Premier League, Watford FC, Craig Cathcart
 Premier League, Watford FC, Miguel Britos
 Premier League, Watford FC, José Holebas
 Premier League, Watford FC, Juan Carlos Paredes
 Premier League, Watford FC, Étienne Capoue
 Premier League, Watford FC, Valon Behrami
 Premier League, Watford FC, Ben Watson
 Premier League, Watford FC, Adlène Guédioura
 Premier League, Watford FC, Nordin Amrabat
 Premier League, Watford FC, Odion Ighalo
 Premier League, Watford FC, Troy Deeney
 Premier League, Watford FC, Jerome Sinclair
 Premier League, Watford FC, Kenedy
 Premier League, Watford FC, Younès Kaboul
 Premier League, Watford FC, Haviv Ohayon
 Premier League, Watford FC, Adrian Mariappa
 Premier League, West Bromwich Albion FC, Matt Phillips
 Premier League, West Bromwich Albion FC, Ben Foster
 Premier League, West Bromwich Albion FC, Boaz Myhill
 Premier League, West Bromwich Albion FC, Jack Rose
 Premier League, West Bromwich Albion FC, Jonny Evans
 Premier League, West Bromwich Albion FC, Jonas Olsson
 Premier League, West Bromwich Albion FC, Gareth McAuley
 Premier League, West Bromwich Albion FC, Craig Dawson
 Premier League, West Bromwich Albion FC, Claudio Yacob
 Premier League, West Bromwich Albion FC, James Morrison
 Premier League, West Bromwich Albion FC, Craig Gardner
 Premier League, West Bromwich Albion FC, Darren Fletcher
 Premier League, West Bromwich Albion FC, Chris Brunt
 Premier League, West Bromwich Albion FC, James McClean
 Premier League, West Bromwich Albion FC, Callum McManaman
 Premier League, West Bromwich Albion FC, Jonathan Leko
 Premier League, West Bromwich Albion FC, José Salomón Rondón
 Premier League, West Bromwich Albion FC, Saido Berahino
 Premier League, West Bromwich Albion FC, Allan Nyom
 Premier League, West Bromwich Albion FC, Nacer Chadli
 Premier League, West Bromwich Albion FC, Brendan Galloway
 Premier League, West Bromwich Albion FC, Hal Robson-Kanu
 Premier League, West Ham United FC, Simone Zaza
 Premier League, West Ham United FC, Arthur Masuaku
 Premier League, West Ham United FC, Sofiane Feghouli
 Premier League, West Ham United FC, Álvaro Arbeloa
 Premier League, West Ham United FC, Havard Nordtveit
 Premier League, West Ham United FC, Adrián
 Premier League, West Ham United FC, Darren Randolph
 Premier League, West Ham United FC, Raphael Spiegel
 Premier League, West Ham United FC, Winston Reid
 Premier League, West Ham United FC, Angelo Ogbonna
 Premier League, West Ham United FC, Reece Oxford
 Premier League, West Ham United FC, James Collins
 Premier League, West Ham United FC, Aaron Cresswell
 Premier League, West Ham United FC, Sam Byram
 Premier League, West Ham United FC, Cheikhou Kouyaté
 Premier League, West Ham United FC, Pedro Obiang
 Premier League, West Ham United FC, Mark Noble
 Premier League, West Ham United FC, Manuel Lanzini
 Premier League, West Ham United FC, Dimitri Payet
 Premier League, West Ham United FC, André Ayew
 Premier League, West Ham United FC, Gökhan Töre
 Premier League, West Ham United FC, Michail Antonio
 Premier League, West Ham United FC, Diafra Sakho
 Premier League, West Ham United FC, Jonathan Calleri
 Premier League, West Ham United FC, Andy Carroll
 Premier League, West Ham United FC, Ashley Fletcher
 Premier League, West Ham United FC, Edimilson Fernandes
 EFL Championship, Aston Villa FC, Micah Richards
 EFL Championship, Aston Villa FC, Joleon Lescott
 EFL Championship, Aston Villa FC, Jores Okore
 EFL Championship, Aston Villa FC, Ciaran Clark
 EFL Championship, Aston Villa FC, Aly Cissokho
 EFL Championship, Aston Villa FC, Alan Hutton
 EFL Championship, Aston Villa FC, Ashley Westwood
 EFL Championship, Aston Villa FC, Leandro Bacuna
 EFL Championship, Aston Villa FC, Kieran Richardson
 EFL Championship, Aston Villa FC, Jack Grealish
 EFL Championship, Aston Villa FC, Charles N'Zogbia
 EFL Championship, Aston Villa FC, Gabriel Agbonlahor
 EFL Championship, Aston Villa FC, Libor Kozák
 EFL Championship, Aston Villa FC, Scott Sinclair
 EFL Championship, Aston Villa FC, Jordan Amavi
 EFL Championship, Aston Villa FC, Jordan Ayew
 EFL Championship, Aston Villa FC, Mark Bunn
 EFL Championship, Aston Villa FC, Rudy Gestede
 EFL Championship, Newcastle United FC, Jonjo Shelvey
 EFL Championship, Newcastle United FC, Rob Elliot
 EFL Championship, Newcastle United FC, Fabricio Coloccini
 EFL Championship, Newcastle United FC, Steven Taylor
 EFL Championship, Newcastle United FC, Curtis Good
 EFL Championship, Newcastle United FC, Massadio Haidara
 EFL Championship, Newcastle United FC, Paul Dummett
 EFL Championship, Newcastle United FC, Cheik Tioté
 EFL Championship, Newcastle United FC, Vurnon Anita
 EFL Championship, Newcastle United FC, Jack Colback
 EFL Championship, Newcastle United FC, Rolando Aarons
 EFL Championship, Newcastle United FC, Gabriel Obertan
 EFL Championship, Newcastle United FC, Yoan Gouffran
 EFL Championship, Newcastle United FC, Papiss Demba Cissé
 EFL Championship, Newcastle United FC, Emmanuel Rivière
 EFL Championship, Newcastle United FC, Ayoze Pérez
 EFL Championship, Newcastle United FC, Chancel Mbemba
 EFL Championship, Newcastle United FC, Aleksandar Mitrovic
 EFL Championship, Newcastle United FC, Seydou Doumbia
 EFL Championship, Newcastle United FC, Karl Darlow
 EFL Championship, Newcastle United FC, Jamaal Lascelles
 EFL Championship, Newcastle United FC, Freddie Woodman
 EFL Championship, Newcastle United FC, Kevin Mbabu
 EFL Championship, Newcastle United FC, Ivan Toney
 EFL Championship, Norwich City FC, Steven Naismith
 EFL Championship, Norwich City FC, Matt Jarvis
 EFL Championship, Norwich City FC, Youssuf Mulumbu
 EFL Championship, Norwich City FC, Graham Dorrans
 EFL Championship, Norwich City FC, Timm Klose
 EFL Championship, Norwich City FC, John Ruddy
 EFL Championship, Norwich City FC, Declan Rudd
 EFL Championship, Norwich City FC, Russell Martin
 EFL Championship, Norwich City FC, Sébastien Bassong
 EFL Championship, Norwich City FC, Ryan Bennett
 EFL Championship, Norwich City FC, Martin Olsson
 EFL Championship, Norwich City FC, Steven Whittaker
 EFL Championship, Norwich City FC, Alexander Tettey
 EFL Championship, Norwich City FC, Jonathan Howson
 EFL Championship, Norwich City FC, Gary O'Neil
 EFL Championship, Norwich City FC, Wesley Hoolahan
 EFL Championship, Norwich City FC, Dieumerci Mbokani
 EFL Championship, Norwich City FC, Cameron Jerome
 EFL Championship, Norwich City FC, Kyle Lafferty
 EFL Championship, Norwich City FC, Ivo Pinto
 EFL Championship, Norwich City FC, Remi Matthews
 EFL Championship, Norwich City FC, Vadis Odjidja-Ofoe
 EFL Championship, Norwich City FC, Anthony Andreu
 EFL Championship, Queens Park Rangers, Robert Green
 EFL Championship, Queens Park Rangers, Brian Murphy
 EFL Championship, Queens Park Rangers, Nedum Onuoha
 EFL Championship, Queens Park Rangers, Rio Ferdinand
 EFL Championship, Queens Park Rangers, Richard Dunne
 EFL Championship, Queens Park Rangers, Clint Hill
 EFL Championship, Queens Park Rangers, Armand Traoré
 EFL Championship, Queens Park Rangers, Suk-Young Yoon
 EFL Championship, Queens Park Rangers, Karl Henry
 EFL Championship, Queens Park Rangers, Joey Barton
 EFL Championship, Queens Park Rangers, Alejandro Faurlín
 EFL Championship, Queens Park Rangers, Shaun Wright-Phillips
 EFL Championship, Queens Park Rangers, Junior Hoilett
 EFL Championship, Queens Park Rangers, Bobby Zamora
 EFL Championship, Queens Park Rangers, Samba Diakité
